VL1,VL2,VL3,IL1,IL2,IL3,PFL3
127.51,126.94,127.23,5.757,6.281,5.233,0.65
126.99,126.85,127.27,2.527,6.26,2.032,0.81
127.51,126.61,127.38,2.606,5.947,2.033,0.81
127.2,126.82,126.29,6.378,5.925,5.725,0.53
125.91,125.21,125.69,26.402,28.061,27.863,0.51
125.93,126.2,125.34,15.831,14.016,19.504,0.68
126.09,126.44,124.68,10.205,6.257,15.83,0.84
127.01,126.57,125.54,6.699,6.3,11.739,0.89
126.84,126.58,125.82,4.79,6.225,9.423,0.91
126.92,126.27,125.9,3.281,6.158,8.4,0.96
126.83,126.35,125.32,3.061,7.657,8.373,0.97
125.92,126.32,125.71,5.739,5.877,10.524,0.9
126.15,126.09,125.41,6.279,5.962,10.649,0.87
126.12,126.14,124.57,11.022,11.401,14.701,0.74
125.76,125.25,125.42,23.941,27.687,27.931,0.64
128.06,127.35,128.21,5.462,8.1,4.731,0.53
128.34,127.84,127.89,8.873,6.308,8.95,0.72
128.83,127.4,127.82,7.978,6.265,7.783,0.64
